pitime,elec_0_avg,elec_1_avg,elec_2_avg,elec_3_avg,elec_6_avg,flow2,flow3,rh_1,rh_2,rh_3,rh_4,rh5,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8,temp_9,baro1,co2,tvoc,dustv,adc_64_avg,adc_65_avg,adc_66_avg,adc_67_avg,adc_68_avg,adc_69_avg,trpin_47_sampleson,trpin_43_sampleson,trpin_38_sampleson,trpin_40_sampleson,trpin_44_sampleson
2021-01-03 21:30:00,91.1,44.31,129.72,87.86,81.14,0.0,0.0,35.76,49.73,99.9,23.28,,60.81,58.63,55.03,33.86,40.1,79.33,51.12,30.24,73.4,100268.72,947.59,82.9,,,141.66,218.0,514.97,503.24,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 22:00:00,0.0,45.21,73.17,53.34,86.93,0.0,0.0,35.97,49.85,99.9,23.34,,60.69,58.47,55.0,33.83,40.1,77.65,51.01,30.2,73.32,100259.1,814.14,62.52,,,140.83,213.59,515.0,503.1,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 22:30:00,0.0,45.1,84.28,57.72,89.14,0.0,0.0,35.88,49.88,99.9,23.35,,60.7,58.47,54.97,33.84,40.1,77.78,50.87,30.46,73.38,100248.03,1005.52,91.79,,,157.1,241.83,515.0,503.21,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 23:00:00,83.24,44.79,96.55,77.97,96.0,0.0,0.0,35.71,49.83,99.9,23.41,,60.71,58.47,54.97,33.82,40.1,78.12,50.82,30.81,73.34,100240.1,1823.38,216.31,,,169.45,269.76,514.93,503.07,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 23:30:00,0.0,45.0,79.86,56.97,91.14,0.0,0.0,35.87,49.92,99.9,23.17,,60.64,58.44,55.0,33.84,40.1,77.19,50.97,31.03,73.33,100237.03,1920.45,231.07,,,172.79,278.24,515.0,503.03,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 00:00:00,0.0,43.97,77.0,53.52,94.86,0.0,0.0,35.99,50.01,99.9,23.42,,60.73,58.47,55.06,33.83,40.1,78.37,51.1,31.29,73.33,100213.41,2105.0,259.28,,,174.21,280.72,514.97,503.14,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 00:30:00,86.79,37.24,89.72,72.48,102.03,0.0,0.0,35.88,50.03,99.9,23.35,,60.88,58.5,55.12,33.82,40.1,79.2,51.12,31.17,73.34,100225.72,2327.24,293.1,,,173.93,282.17,515.0,503.1,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 01:00:00,0.0,37.31,58.21,42.52,97.76,0.0,0.0,35.7,49.96,99.9,23.28,,60.88,58.47,55.0,33.86,40.1,78.64,51.1,30.91,73.25,100240.72,2285.07,286.62,,,171.83,276.86,514.97,503.17,512.0,0.0,0.0,0.0,0.0,3.0
2021-01-04 01:30:00,0.0,37.41,44.48,38.52,94.31,3.34,0.0,35.9,50.02,99.9,23.4,,60.82,58.47,54.93,33.81,40.1,77.34,51.2,30.69,73.34,100254.76,2206.07,274.69,,,176.86,287.93,515.0,503.07,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 02:00:00,84.59,37.17,72.52,65.93,101.97,0.0,0.0,35.96,50.12,99.9,23.24,,60.94,58.5,55.03,33.81,40.1,78.89,51.3,30.37,73.36,100281.03,2146.21,265.59,,,171.07,277.0,514.97,503.1,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 02:30:00,0.0,34.64,50.36,43.29,109.82,0.0,0.0,35.9,50.1,99.9,23.4,,61.02,58.55,54.98,33.81,40.1,80.12,51.2,30.23,73.43,100284.43,1603.39,182.86,,,154.89,244.68,515.04,503.04,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 03:00:00,0.0,33.72,53.83,44.03,108.55,0.0,0.0,35.7,50.03,99.9,23.31,,61.08,58.53,55.03,33.8,40.1,79.98,51.32,30.04,73.39,100317.17,1296.66,136.07,,,148.14,228.93,515.0,503.07,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 03:30:00,0.0,33.48,53.31,42.1,101.55,0.0,0.0,35.88,50.09,99.9,23.51,,60.96,58.5,54.97,33.8,40.1,78.74,51.41,29.77,73.29,100298.59,1088.07,104.31,,,144.9,221.14,514.97,503.03,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 04:00:00,83.76,32.9,98.07,73.69,108.41,0.0,0.0,35.94,50.16,99.9,23.33,,61.04,58.5,55.06,33.79,40.1,79.54,51.46,29.68,73.43,100255.1,1047.24,98.07,,,149.0,227.34,514.97,503.07,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 04:30:00,0.0,33.1,86.48,51.48,102.24,0.0,0.0,35.9,50.12,99.9,23.35,,61.04,58.5,54.97,33.8,40.1,79.11,51.34,29.22,73.37,100255.55,1054.28,99.14,,,146.31,225.14,515.0,503.0,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 05:00:00,0.0,33.0,77.86,47.62,99.59,0.0,0.0,35.77,50.02,99.9,23.42,,61.02,58.47,54.87,33.78,40.1,78.77,51.18,29.38,73.44,100304.17,1005.52,91.66,,,148.59,226.97,514.97,503.14,512.03,0.0,0.0,0.0,6.07,3.03
2021-01-04 05:30:00,87.28,32.79,100.97,73.03,97.48,0.0,0.0,35.91,50.1,99.9,23.45,,61.1,58.47,54.9,33.71,40.13,79.42,51.38,29.73,73.45,100343.86,1130.0,110.62,,,153.45,238.0,515.0,503.21,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 06:00:00,0.0,33.07,75.0,47.24,98.66,0.0,0.0,35.97,50.15,99.9,23.68,,61.06,58.47,54.84,33.71,40.13,78.89,51.33,29.8,73.34,100344.38,1207.97,122.59,,,153.41,238.52,515.0,503.14,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 06:30:00,0.0,33.07,89.07,49.86,102.03,0.0,0.0,35.84,50.14,99.9,23.45,,61.25,58.53,54.93,33.67,40.1,80.13,51.37,29.7,73.4,100358.14,1408.45,153.14,,,160.83,252.07,515.0,503.1,511.97,0.0,0.0,0.0,0.0,0.0
2021-01-04 07:00:00,87.21,33.07,96.69,73.93,104.14,4.76,0.0,35.57,50.06,99.9,23.48,,61.26,58.53,54.93,33.63,40.1,79.82,51.37,29.68,73.37,100366.76,1619.72,185.28,,,161.07,254.69,515.0,503.28,512.03,0.0,0.0,0.0,0.0,0.0
2021-01-04 07:30:00,0.0,33.04,78.71,47.57,112.14,0.0,0.0,35.64,50.15,99.9,23.59,,61.38,58.58,55.05,33.63,40.1,81.15,51.66,29.8,73.39,100393.79,1611.39,184.0,,,161.68,254.89,515.0,503.29,512.07,0.0,0.0,0.0,0.0,0.0
2021-01-04 08:00:00,0.0,33.28,78.31,44.59,91.79,0.0,0.0,35.84,50.11,99.9,23.58,,61.18,58.47,54.87,33.64,40.1,77.81,51.42,29.71,73.41,100445.24,1617.31,184.97,,,158.41,250.72,515.0,503.17,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 08:30:00,86.17,33.1,99.17,69.0,98.31,0.0,0.0,35.89,50.01,99.9,23.55,,61.08,58.44,54.81,33.63,40.19,77.71,50.98,29.67,73.36,100478.17,1287.52,134.72,,,149.24,233.45,515.0,503.24,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 09:00:00,0.0,33.17,83.31,47.83,113.28,0.0,0.0,35.56,50.01,99.9,23.34,,61.19,58.5,54.87,33.67,40.1,79.7,51.11,30.13,73.39,100492.31,1238.45,127.21,,,153.31,238.21,515.0,503.14,512.03,0.0,0.0,0.0,0.0,0.0
2021-01-04 09:30:00,0.0,33.0,71.52,48.59,123.41,0.0,0.0,35.81,50.11,99.9,23.44,,61.15,58.53,54.9,33.76,40.1,80.6,51.19,30.78,73.36,100509.9,1167.79,116.41,,,151.62,236.03,515.0,503.21,512.0,0.0,0.0,0.0,1.03,0.0
2021-01-04 10:00:00,87.93,32.97,99.31,65.93,77.69,0.0,0.0,35.9,50.16,99.9,23.66,,61.02,58.53,54.84,33.8,40.38,76.53,51.2,31.26,73.34,100515.86,1201.79,121.66,,,152.69,238.14,514.93,503.17,512.0,0.0,0.0,0.0,4.1,1.0
2021-01-04 10:30:00,0.0,33.0,78.86,43.97,95.38,0.0,0.0,36.01,50.18,99.9,23.76,,60.99,58.5,54.87,33.89,40.35,78.33,50.92,31.53,73.37,100502.76,1130.72,110.72,,,150.79,233.93,514.97,503.21,512.0,0.0,0.0,0.0,2.0,2.03
2021-01-04 11:00:00,0.0,33.07,82.34,41.28,74.76,0.0,0.0,35.75,50.13,99.9,23.37,,61.08,58.57,54.97,33.96,40.19,77.56,51.01,31.65,73.36,100443.52,1068.24,101.28,,,147.34,227.66,515.0,503.07,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 11:30:00,85.66,32.62,96.0,65.86,89.59,0.0,0.0,36.11,50.24,99.9,23.53,,60.92,58.57,54.93,34.05,40.19,77.81,51.06,32.04,73.25,100391.03,979.62,87.76,,,140.17,213.72,514.97,503.07,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 12:00:00,0.0,32.83,76.17,44.86,89.24,0.0,0.0,36.28,50.39,99.9,23.76,,60.95,58.6,55.06,34.14,40.19,78.43,51.17,32.73,73.35,100380.76,960.14,84.93,,,149.38,228.28,514.93,503.14,511.97,0.0,0.0,0.0,6.14,0.0
2021-01-04 12:30:00,0.0,32.79,87.38,47.24,95.79,4.24,0.0,36.3,50.42,99.9,23.65,,60.87,58.6,55.03,34.22,40.1,78.33,51.02,32.83,73.32,100340.79,965.28,85.62,,,144.41,221.79,514.9,503.07,512.0,0.0,0.0,0.0,1.0,0.0
2021-01-04 13:00:00,90.96,32.82,95.61,67.39,89.32,0.0,0.0,36.19,50.33,99.9,23.72,,60.86,58.61,55.05,34.33,40.1,78.22,50.89,32.83,73.36,100335.14,946.32,82.71,,,145.39,221.32,515.0,503.07,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 13:30:00,0.0,33.07,81.0,43.52,94.69,0.0,0.0,36.48,50.47,99.9,23.78,,60.81,58.6,55.06,34.38,40.13,77.81,51.04,33.11,73.32,100304.52,964.41,85.48,,,148.14,226.55,515.0,503.17,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 14:00:00,0.0,32.69,72.79,40.55,83.69,0.0,0.0,36.77,50.58,99.9,23.83,,60.67,58.57,55.06,34.5,40.13,76.66,50.97,33.6,73.31,100290.93,987.03,88.86,,,150.17,230.97,514.93,503.07,512.03,0.0,0.0,0.0,0.0,0.0
2021-01-04 14:30:00,82.97,32.79,104.14,69.24,93.21,0.0,0.0,36.78,50.7,99.9,23.73,,60.76,58.6,55.15,34.6,40.1,78.15,51.05,33.34,73.34,100293.79,912.1,77.52,,,142.93,218.72,514.97,503.07,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 15:00:00,0.0,36.0,81.0,44.14,91.48,0.0,0.0,36.75,50.68,99.9,23.87,,60.59,58.53,55.12,34.68,40.1,76.78,50.86,32.88,73.31,100305.55,862.79,70.0,,,142.17,214.41,515.0,503.03,512.0,0.0,0.0,0.0,3.03,2.0
2021-01-04 15:30:00,0.0,40.79,80.21,43.69,84.9,0.0,0.0,37.02,50.79,99.9,23.93,,60.59,58.5,55.12,34.62,40.13,76.91,51.03,32.13,73.39,100332.48,781.38,57.69,,,143.14,217.38,514.93,503.1,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 16:00:00,94.72,43.79,127.59,79.76,97.97,0.0,0.0,37.08,50.91,99.9,23.94,,60.8,58.57,55.21,34.63,40.1,78.89,51.32,32.02,73.32,100344.0,886.03,73.52,,,153.21,232.97,515.0,503.24,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 16:30:00,0.0,44.52,113.76,57.34,79.45,0.0,0.0,37.15,50.96,99.9,23.84,,60.58,58.5,55.09,34.59,40.1,76.01,50.97,31.73,73.35,100355.07,948.45,83.14,,,152.93,236.48,514.97,503.14,512.0,0.0,0.0,0.0,4.07,1.03
2021-01-04 17:00:00,0.0,44.28,113.93,71.24,134.07,0.0,0.0,36.95,50.92,99.9,23.99,,60.72,58.5,55.21,34.54,40.1,79.58,50.97,31.33,73.35,100351.1,1486.59,165.03,,,172.17,272.31,514.97,503.03,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 17:30:00,85.38,43.83,125.69,85.0,103.07,0.0,0.0,37.12,51.03,99.9,24.1,,60.67,58.47,55.15,34.51,40.1,78.4,51.06,31.18,73.34,100350.93,1770.1,208.24,,,163.48,259.9,515.0,503.03,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 18:00:00,0.0,44.0,115.0,61.07,84.14,4.79,0.0,37.23,51.09,99.9,24.0,,60.63,58.45,55.21,34.48,40.1,77.1,51.14,31.13,73.32,100363.0,1514.5,169.25,,,163.36,257.61,515.0,503.25,512.0,0.0,0.0,0.0,8.5,3.11
2021-01-04 18:30:00,0.0,44.21,114.62,64.38,103.55,0.0,0.0,37.19,51.09,99.9,23.92,,60.76,58.53,55.15,28.02,40.1,79.14,50.85,30.91,73.37,100372.48,1399.9,151.86,,,157.38,246.0,515.0,503.17,512.0,0.0,0.0,0.0,1.03,0.0
2021-01-04 19:00:00,86.69,44.28,137.52,82.28,76.52,0.0,0.0,36.92,50.96,99.9,23.97,,60.74,58.53,55.18,34.33,40.1,77.9,50.8,30.58,73.37,100368.1,1193.48,120.41,,,149.86,231.59,515.0,503.21,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 19:30:00,0.0,44.34,111.0,63.45,91.21,0.0,0.0,37.12,51.07,99.9,23.95,,60.68,58.5,55.12,34.32,40.1,79.27,50.91,30.38,73.33,100350.07,962.52,85.24,,,144.9,219.03,515.0,503.21,512.0,0.0,0.0,0.0,1.0,0.0
2021-01-04 20:00:00,0.0,44.72,105.1,63.97,102.72,0.0,0.0,37.27,51.15,99.9,24.03,,60.61,58.44,55.06,34.28,40.16,77.0,50.87,30.16,73.35,100335.07,948.86,83.17,,,149.28,226.48,514.86,503.14,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 20:30:00,90.86,44.48,138.52,90.93,109.48,0.0,0.0,37.14,51.07,99.9,24.22,,60.69,58.47,55.03,34.23,40.22,77.9,50.88,30.06,73.39,100321.21,1041.03,97.24,,,153.52,238.31,515.0,503.07,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 21:00:00,0.0,44.52,107.21,53.55,54.31,0.0,0.0,36.81,50.97,99.9,23.94,,60.69,58.47,54.93,34.16,40.1,74.3,51.14,29.86,73.36,100302.55,1161.86,115.52,,,155.9,244.34,514.97,503.24,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 21:30:00,0.0,44.48,107.03,62.17,75.31,0.0,0.0,36.96,51.1,99.9,23.86,,60.75,58.5,55.12,34.16,40.19,76.26,51.17,30.01,73.45,100279.21,1112.9,108.17,,,151.72,235.0,515.0,503.17,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 22:00:00,0.0,44.62,76.24,53.48,97.66,0.0,0.0,37.17,51.15,99.9,24.05,,60.53,58.38,54.93,34.13,40.22,76.94,50.83,30.02,73.44,100271.66,1008.45,92.28,,,145.52,226.9,514.9,503.03,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 22:30:00,81.76,45.0,105.38,81.03,113.03,0.0,0.0,37.0,51.13,99.9,24.29,,60.77,58.47,55.06,34.09,40.26,80.04,50.78,30.04,73.36,100263.28,914.97,77.9,,,144.0,230.72,514.97,503.03,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 23:00:00,0.0,44.86,79.5,63.11,122.14,3.86,0.0,36.75,51.09,99.9,24.0,,60.83,58.49,55.05,34.02,40.1,80.95,50.78,30.02,73.36,100265.61,865.89,70.54,,,140.57,225.57,514.86,503.0,512.0,0.0,0.0,0.0,1.07,0.0
2021-01-04 23:30:00,0.0,45.0,76.59,49.1,80.86,0.0,0.0,36.89,51.05,99.9,24.07,,60.65,58.44,54.97,34.04,40.16,76.41,50.97,30.12,73.46,100257.66,794.76,59.66,,,139.14,223.17,514.9,503.03,511.97,0.0,0.0,0.0,0.0,0.0
2021-01-05 00:00:00,83.38,43.62,99.1,76.66,81.69,0.0,0.0,36.86,51.12,99.9,23.96,,60.81,58.5,55.06,34.01,40.13,77.09,51.22,30.08,73.35,100240.03,787.1,58.55,,,142.97,224.45,515.0,503.0,511.97,0.0,0.0,0.0,0.0,0.0
2021-01-05 00:30:00,0.0,37.31,63.31,45.48,82.83,0.0,0.0,36.89,51.06,99.9,24.1,,60.76,58.44,55.0,33.99,40.1,77.34,50.93,30.16,73.37,100247.93,826.76,64.48,,,147.79,234.97,514.86,503.0,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 01:00:00,0.0,37.34,58.62,41.97,91.0,0.0,0.0,36.48,50.97,99.9,23.96,,60.95,58.5,55.03,33.98,40.1,78.92,51.17,30.0,73.38,100265.24,845.52,67.34,,,145.38,232.66,514.86,503.07,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 01:30:00,97.93,37.24,68.93,76.62,148.17,0.0,0.0,36.74,51.03,99.9,24.09,,60.85,58.38,54.87,33.96,40.1,82.21,50.92,29.94,73.33,100271.07,792.69,59.34,,,140.1,219.72,514.93,503.07,511.97,0.0,0.0,0.0,0.0,0.0
2021-01-05 02:00:00,0.0,37.48,51.55,39.62,92.07,0.0,0.0,36.77,51.0,99.9,24.03,,60.87,58.44,54.93,33.97,40.1,77.99,51.2,29.85,73.27,100261.52,781.83,57.62,,,140.76,223.38,514.93,503.03,512.0,0.0,0.0,0.0,1.0,0.0
2021-01-05 02:30:00,0.0,34.76,57.72,47.14,125.66,0.0,0.0,36.63,50.96,99.9,23.87,,61.03,58.5,54.97,33.94,40.1,81.87,50.92,29.84,73.27,100258.17,727.52,49.48,,,138.17,218.38,514.93,503.03,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 03:00:00,82.1,33.52,66.59,52.55,52.38,0.0,0.0,36.32,50.72,99.9,24.04,,60.95,58.57,54.87,33.88,40.1,74.52,51.2,29.83,73.37,100230.24,759.52,54.21,,,139.59,222.97,514.83,503.03,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 03:30:00,0.0,33.62,59.03,45.31,114.69,0.0,0.0,36.48,50.81,99.9,23.9,,61.02,58.44,54.9,33.89,40.1,80.23,51.02,29.7,73.37,100228.31,798.48,60.21,,,140.03,221.86,514.97,503.03,511.97,0.0,0.0,0.0,0.0,0.0
2021-01-05 04:00:00,0.0,33.38,75.21,49.66,110.24,4.72,0.0,36.63,50.89,99.9,23.99,,60.99,58.44,54.81,33.87,40.1,80.04,50.95,29.63,73.18,100214.28,726.97,49.31,,,140.86,221.9,514.9,503.0,512.0,0.0,0.0,0.55,6.03,3.03
2021-01-05 04:30:00,89.75,33.21,109.61,74.07,97.32,0.0,0.0,36.57,50.89,99.9,23.98,,61.01,58.49,54.85,33.87,40.1,78.9,50.78,29.49,73.45,100229.39,712.89,47.18,,,136.82,217.32,514.89,503.07,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 05:00:00,0.0,33.31,77.69,53.69,125.59,0.0,0.0,36.27,50.78,99.9,23.99,,61.26,58.5,54.93,33.82,40.1,82.31,51.04,29.29,73.37,100229.83,754.1,53.41,,,141.86,222.97,514.86,503.03,511.93,0.0,0.0,0.0,3.03,1.03
2021-01-05 05:30:00,0.0,33.55,79.03,46.07,82.28,0.0,0.0,36.5,50.71,99.9,23.98,,60.9,58.41,54.75,33.8,40.1,76.78,50.97,29.06,73.35,100253.07,749.86,52.79,,,136.62,215.07,515.0,503.0,512.0,0.0,0.0,0.0,1.0,1.03
2021-01-05 06:00:00,88.41,33.03,100.62,77.07,120.55,0.0,0.0,36.51,50.82,99.9,24.1,,61.22,58.47,54.84,33.8,40.1,81.72,50.81,28.78,73.35,100249.66,703.34,45.66,,,138.34,214.62,514.97,503.1,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 06:30:00,0.0,32.83,82.17,48.9,98.34,0.0,0.0,36.33,50.79,99.9,23.9,,61.3,58.5,54.81,33.79,40.1,79.7,50.77,28.54,73.38,100259.14,732.66,50.21,,,138.48,215.21,514.9,503.07,511.93,0.0,0.0,0.0,4.07,2.0
2021-01-05 07:00:00,0.0,33.24,81.59,53.93,111.76,0.0,0.0,36.03,50.6,99.9,24.01,,61.4,58.5,54.84,33.73,40.1,81.84,50.56,28.41,73.35,100266.1,738.34,51.03,,,138.66,213.9,514.9,503.1,511.97,0.0,0.0,0.0,1.0,0.0
2021-01-05 07:30:00,55.17,33.41,84.76,61.28,101.62,0.0,0.0,36.23,50.6,99.9,24.12,,61.22,58.41,54.72,33.66,40.1,78.77,50.63,28.13,73.33,100281.41,682.45,42.48,,,134.72,207.72,514.97,503.03,511.97,0.0,0.0,0.0,0.0,0.0
2021-01-05 08:00:00,36.07,33.0,89.48,52.9,91.21,0.0,0.0,36.25,50.75,99.9,24.08,,61.23,58.41,54.69,33.65,40.1,79.14,50.51,28.03,73.3,100302.31,687.97,43.28,,,136.59,210.17,514.93,503.03,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 08:30:00,0.0,33.14,80.17,46.07,95.55,0.0,0.0,36.1,50.71,99.9,24.15,,61.34,58.47,54.72,33.63,40.1,81.84,50.32,28.17,73.26,100339.07,663.93,39.76,,,136.14,207.97,514.9,503.14,511.97,0.0,0.0,0.0,0.0,0.0
2021-01-05 09:00:00,0.0,33.1,80.38,46.21,97.31,4.0,0.0,35.91,50.66,99.9,24.03,,61.23,58.44,54.69,33.64,40.1,80.23,50.14,28.48,73.27,100342.17,715.0,47.55,,,137.21,212.03,514.93,503.14,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 09:30:00,92.04,32.79,112.11,70.86,93.21,0.0,0.0,36.03,50.56,99.9,23.93,,61.18,58.49,54.66,33.7,40.1,79.92,50.4,28.81,73.33,100363.71,759.25,54.14,,,136.32,210.75,515.0,503.18,511.96,0.0,0.0,0.0,0.0,0.0
2021-01-05 10:00:00,0.0,32.93,107.17,50.69,97.24,0.0,0.0,36.15,50.79,99.9,23.82,,61.11,58.47,54.72,33.78,40.1,79.27,50.35,29.19,73.33,100359.59,703.07,45.52,,,134.17,206.72,515.0,503.0,511.97,0.0,0.0,0.0,2.03,2.07
2021-01-05 10:30:00,0.0,32.83,89.03,42.52,78.93,0.0,0.0,36.16,50.78,99.9,23.97,,60.99,58.41,54.66,33.89,40.1,77.62,50.02,29.99,73.3,100305.03,626.86,34.07,,,133.9,205.34,514.97,503.07,512.0,0.0,0.0,0.0,8.07,4.1
2021-01-05 11:00:00,88.52,32.66,98.48,67.03,89.9,0.0,0.0,36.01,50.78,99.9,23.86,,60.87,58.47,54.69,34.02,40.1,77.53,49.65,30.87,73.23,100285.93,711.24,46.86,,,131.31,202.03,514.97,503.03,511.97,0.0,0.0,0.0,4.97,2.03
2021-01-05 11:30:00,0.0,32.9,76.97,44.55,93.66,0.0,0.0,36.21,50.87,99.9,24.05,,60.87,58.5,54.75,34.16,40.1,78.37,49.96,31.06,73.28,100261.21,610.62,31.66,,,132.45,200.17,514.97,503.1,512.0,0.0,0.0,0.0,1.0,0.0
2021-01-05 12:00:00,0.0,32.69,82.07,43.45,91.66,0.0,0.0,36.44,51.15,99.9,23.99,,60.65,58.44,54.69,34.2,40.1,76.6,49.86,30.22,73.26,100234.48,646.55,37.1,,,132.0,198.97,514.93,503.03,512.0,0.0,0.0,0.0,4.07,2.0
2021-01-05 12:30:00,93.31,32.76,101.07,70.31,93.72,0.0,0.0,36.42,51.27,99.9,24.12,,60.65,58.41,54.66,34.2,40.1,77.78,49.53,29.19,73.26,100212.34,633.28,35.03,,,134.38,202.31,514.86,503.1,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 13:00:00,0.0,32.86,84.14,44.66,93.24,0.0,0.0,36.18,51.03,99.9,24.08,,60.83,58.47,54.69,34.2,40.1,78.86,49.63,29.48,73.07,100222.52,764.52,54.97,,,137.17,207.97,515.0,503.14,512.0,0.0,0.0,0.0,1.03,0.0
2021-01-05 13:30:00,0.0,32.9,73.28,42.76,95.48,0.0,0.0,36.45,51.2,99.9,23.99,,60.59,58.38,54.66,34.18,40.1,76.84,49.72,29.28,73.21,100214.72,707.83,46.34,,,132.0,203.9,514.93,503.0,512.0,0.0,0.0,0.0,16.31,4.07
2021-01-05 14:00:00,83.59,32.69,100.38,66.66,78.1,3.97,0.0,36.54,51.21,99.9,24.06,,60.64,58.41,54.69,34.18,40.1,76.41,49.7,29.41,73.24,100248.31,664.03,39.72,,,131.45,206.41,514.97,503.1,512.0,0.0,0.0,0.0,1.03,0.0
2021-01-05 14:30:00,0.0,32.97,78.45,52.38,127.86,0.0,0.0,36.39,51.21,99.9,24.05,,60.83,58.41,54.72,34.19,40.1,80.88,49.75,29.14,73.2,100283.93,648.17,37.31,,,132.62,205.48,514.93,503.0,511.93,0.0,0.0,0.0,2.0,1.03
2021-01-05 15:00:00,0.0,36.29,81.86,46.11,80.86,0.0,0.0,36.02,50.96,99.9,24.11,,61.09,58.49,54.76,34.15,40.1,79.6,50.17,28.7,73.24,100329.21,901.04,75.82,,,149.11,234.82,514.93,503.0,511.96,0.0,0.0,0.0,2.11,0.0
2021-01-05 15:30:00,90.72,40.62,98.9,80.03,134.0,0.0,0.0,36.31,51.11,99.9,24.12,,60.85,58.38,54.56,34.07,40.1,80.41,50.11,28.46,73.2,100370.31,1040.07,96.97,,,142.86,229.34,514.86,503.0,512.0,0.0,0.0,0.0,3.07,0.0
2021-01-05 16:00:00,0.0,43.76,101.79,51.72,85.17,0.0,0.0,36.18,50.91,99.9,24.04,,61.16,58.5,54.75,34.04,40.1,78.89,50.53,28.23,73.07,100409.79,1059.1,99.9,,,144.21,228.76,514.97,503.03,512.0,0.0,0.0,0.0,1.03,0.0
2021-01-05 16:30:00,0.0,44.07,120.14,66.03,104.79,0.0,0.0,36.19,51.02,99.9,24.06,,61.03,58.38,54.56,33.96,40.1,79.45,49.95,27.79,73.14,100426.03,958.24,84.59,,,137.34,218.83,514.83,503.07,511.93,0.0,0.0,0.0,0.0,0.0
2021-01-05 17:00:00,0.0,44.03,109.0,66.59,117.66,0.0,0.0,35.88,50.86,99.9,24.02,,61.13,58.44,54.5,33.89,40.1,81.03,50.01,27.44,73.18,100456.0,987.62,89.03,,,142.76,228.0,514.93,503.1,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 17:30:00,87.21,44.07,134.07,90.59,122.1,0.0,0.0,35.94,50.94,99.9,23.99,,61.12,58.38,54.56,33.8,40.1,81.44,50.06,27.14,73.13,100450.86,1057.76,99.79,,,143.45,222.79,514.93,503.07,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 18:00:00,0.0,43.93,108.14,60.38,95.93,0.0,0.0,35.99,51.0,99.9,23.96,,61.03,58.44,54.38,33.76,40.1,80.13,50.13,27.05,73.18,100477.72,1067.38,101.21,,,145.21,223.28,514.93,503.07,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 18:30:00,16.72,44.31,123.45,67.41,85.45,0.0,0.0,35.85,50.84,99.9,23.91,,61.04,58.44,54.44,33.68,40.1,80.1,50.12,26.95,73.21,100499.1,1165.28,116.07,,,149.86,235.28,515.0,503.07,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 19:00:00,73.76,43.93,128.83,84.34,101.0,3.66,0.0,35.54,50.79,99.9,23.88,,61.15,58.41,54.44,33.61,40.1,81.75,50.06,26.96,73.21,100515.62,1291.48,135.31,,,150.62,239.34,514.93,503.1,512.0,0.0,0.0,0.0,0.0,0.0
